WKT,nama,deskripsi
"POLYGON ((110.0313562 -7.8980965, 110.827865 -8.2054003, 110.8361047 -8.1850113, 110.8237451 -8.1455896, 110.7894128 -8.1605431, 110.7811731 -8.0762523, 110.7537073 -8.0273012, 110.7743066 -7.9375422, 110.7825464 -7.8668092, 110.7839197 -7.8191936, 110.761947 -7.8232752, 110.7358545 -7.7974247, 110.7083887 -7.8083093, 110.6726831 -7.7933429, 110.6218713 -7.8042276, 110.5847925 -7.7892611, 110.5435937 -7.7892611, 110.4969018 -7.7661299, 110.4804224 -7.6722315, 110.4625696 -7.6068986, 110.4488367 -7.5442786, 110.4048913 -7.5783123, 110.3568262 -7.6177881, 110.3060144 -7.650455, 110.2730554 -7.7089768, 110.2620691 -7.6450107, 110.1879114 -7.6450107, 110.1316064 -7.6572603, 110.1274866 -7.6763145, 110.1302331 -7.7443582, 110.0835413 -7.8015065, 110.058822 -7.8327986, 110.0313562 -7.8980965))",DIY Yogyakarta,
