WKT,nama,deskripsi
"POLYGON ((106.8237054 -6.1714471, 106.8233835 -6.1716817, 106.8232977 -6.1720657, 106.8232977 -6.1724497, 106.8232762 -6.1731537, 106.8232762 -6.1738577, 106.8232548 -6.1744764, 106.8232333 -6.1749884, 106.8232119 -6.1755004, 106.8232119 -6.1759697, 106.8232119 -6.176567, 106.8231904 -6.1771217, 106.8231904 -6.177847, 106.8231689 -6.1785723, 106.8231475 -6.179383, 106.8231904 -6.1800016, 106.8237698 -6.1803856, 106.8243277 -6.1803643, 106.8250572 -6.1803643, 106.8258082 -6.1803643, 106.8265807 -6.1803216, 106.8273747 -6.180279, 106.8282544 -6.180215, 106.8291127 -6.180215, 106.8300139 -6.180215, 106.830722 -6.1801296, 106.8310225 -6.1799376, 106.8308723 -6.1794257, 106.8303787 -6.178871, 106.8305933 -6.178487, 106.8299067 -6.177655, 106.8299067 -6.1769297, 106.8299067 -6.1759057, 106.8300139 -6.1747964, 106.8298852 -6.1737937, 106.8295848 -6.1733031, 106.8290913 -6.1728977, 106.8292415 -6.1720017, 106.8289625 -6.1715111, 106.8281257 -6.1714897, 106.8272674 -6.1714897, 106.8262159 -6.1714684, 106.8252503 -6.1714684, 106.8244135 -6.1714471, 106.8237054 -6.1714471))",Taman Monas,
