WKT,nama,deskripsi
"POLYGON ((106.8894127 -6.3014894, 106.8894073 -6.3017134, 106.8894073 -6.301948, 106.8894073 -6.3021453, 106.8894073 -6.3024119, 106.8894073 -6.3026571, 106.8894127 -6.3027264, 106.8895415 -6.3027158, 106.8897292 -6.3027211, 106.8899706 -6.3027105, 106.8901905 -6.3027105, 106.8904319 -6.3027051, 106.8904695 -6.3025878, 106.8904695 -6.3024652, 106.8903408 -6.3023052, 106.89033 -6.3021293, 106.89033 -6.301836, 106.8903998 -6.301692, 106.8905178 -6.3016121, 106.8903998 -6.3014628, 106.8901745 -6.3014894, 106.8899438 -6.3014788, 106.889815 -6.3014788, 106.8896219 -6.3014788, 106.8894127 -6.3014894))",Taman Mini,
